,Time,Predicted Quantity,Lower Bound,Higher Boundary
0,2018-11-30,69.27077657828355,48.84751870408068,89.43287167210403
1,2018-11-30,357.5522531337836,311.1154338146975,402.58015388979334
2,2016-09-30,26.869241735310897,10.213819300355455,42.82616598396405
3,2018-11-30,94.25178556756428,70.1389840356045,120.11501184363851
4,2018-11-30,77.76818610355727,51.0350509009326,104.64106640718806
5,2018-11-30,217.58982859847353,173.8116329215714,259.0094459233609
6,2018-11-30,129.14487386100978,106.52715795772839,153.8915169767886
7,2016-12-31,13.17365027193797,1.483523229857059,24.409536329503787
8,2018-11-30,62.42995091695743,44.31905233470886,81.00698429512933
9,2018-11-30,132.61336803315194,101.66614430270803,163.06876017107433
10,2018-11-30,60.697380082924724,40.30106372497315,79.39362002463096
11,2018-11-30,78.34446194976188,54.72161344972939,103.34098028023216
12,2018-11-30,38.24112054274851,22.345806999481354,52.59670669718072
13,2018-04-30,22.59303811570557,10.894397918032924,33.3187528913226
14,2018-11-30,123.49679788196211,93.00739657446293,153.72742279953795
15,2018-11-30,234.67574163965355,187.9353497507347,286.6674198421614
16,2018-11-30,191.765045583214,169.39719576953496,217.45741752494658
17,2018-11-30,207.59265268633146,166.68988589956103,244.33718401323893
18,2018-11-30,101.39205780414095,74.24997676926762,130.0677785513697
19,2018-11-30,92.75051463878799,68.24113738177256,117.72016244997077
20,2018-11-30,208.53434009954265,163.42578952407385,248.6017745674994
21,2018-11-30,74.75399070372555,57.15947444934998,94.41760994402492
22,2018-11-30,48.704243008293204,32.94173729080419,64.35610529633867
23,2018-11-30,201.44135394778283,161.34530460428599,241.5394029726775
24,2018-11-30,169.6536098512268,134.53673674569976,203.87664851990425
25,2018-11-30,55.33923665922634,39.86425547613249,71.587285857105
26,2018-11-30,135.2007615077071,108.23158637701691,161.36079170373992
27,2018-11-30,110.80474945647319,85.74214815041557,135.22577179088944
28,2018-11-30,255.9170403078276,220.23638003736846,290.57074126024605
29,2018-06-30,64.71071916069421,32.65243312430931,97.8172384493725
30,2018-11-30,278.3682777324145,241.330379684303,313.50304537741306
31,2018-11-30,67.56646156335522,33.385100615586886,103.3170608269472
32,2018-11-30,244.97704349332423,209.5525317098323,281.06739039148243
33,2018-11-30,146.076697164819,115.58891496332188,178.25226339180907
34,2018-11-30,92.99491435275333,70.89174650266574,114.41057511909311
35,2018-11-30,94.95863426644235,73.48084663973614,117.37963100117284
36,2018-11-30,76.2330340714909,51.95500047096202,98.90356855118264
37,2018-11-30,119.6198524566494,94.69685916174599,144.21358861043217
38,2018-11-30,155.27807749483617,125.43032603789132,183.1728965042124
39,2018-11-30,77.92285286759014,47.80301564170682,106.93186283583168
40,2018-11-30,236.97573591841632,202.90563616562343,271.3907944085973
41,2018-11-30,125.71316965527477,86.57258355853212,164.77705865360784
42,2018-11-30,179.84054286745624,143.6080498583927,216.27890547384962
43,2017-10-31,41.117274008792556,22.777268889380753,57.93270659204022
44,2018-11-30,116.51056304757029,90.82635896473715,145.08004521984174
45,2018-11-30,81.9963775429452,49.88762395544741,115.60854916271177
46,2018-11-30,69.28733651546756,36.95202627033132,104.37504179828005
47,2018-11-30,89.52893453057004,66.39458171661133,115.41574008375795
48,2018-11-30,44.07118107498447,26.5798128473448,61.12190605260359
49,2018-11-30,134.46982863398168,107.3910916830837,161.26579539728837
50,2018-11-30,22.394195818051607,9.148912772791054,34.40479018867911
51,2018-11-30,107.76959674194215,85.77668327332374,131.02625619425652
52,2018-11-30,50.26595645741051,28.98850950298693,73.19096192827388
53,2018-11-30,56.0464235919203,38.0057113066055,75.72385027205674
